TP_ID,TP_CODE,TP_PERCEN,TP_INT,TP_NUM_UP,TP_NUM_LO
93TH305,HF,94,93,3,4
93TH305,BI,6,6,1,4
93TH306,HF,94,93,3,4
93TH306,BI,6,6,1,4
93TH308,HF,94,93,3,4
93TH308,BI,6,6,1,4
93TH310,HF,94,93,3,4
93TH310,BI,6,6,1,4
93TH312,HF,94,93,3,4
93TH312,BI,6,6,1,4
93TH314,HF,94,93,3,4
93TH314,BI,6,6,1,4
93TH315,HF,94,93,3,4
93TH315,BI,6,6,1,4
93TH316,HF,94,93,3,4
93TH316,BI,6,6,1,4
93TH317,HF,94,93,3,4
93TH317,BI,6,6,1,4
93TH325ET,HF,94,93,3,4
93TH325ET,BI,6,6,1,4
93TH326,HF,92,92,3,16
93TH326,BI,8,7,13,16
93TH327ET,HF,94,93,3,4
93TH327ET,BI,6,6,1,4
93TH330,HF,94,93,3,4
93TH330,BI,6,6,1,4
93TH337,HF,94,93,3,4
93TH337,BI,6,6,1,4
93TH290,HF,94,93,3,4
93TH290,BI,6,6,1,4
93TH292,HF,94,93,3,4
93TH292,BI,6,6,1,4
96TH309,HF,97,96,7,8
96TH309,BI,3,3,1,8
BLACK,HF,100,100,0,1
ERISON,HF,100,100,0,1
HURE,HF,100,100,0,1
LONDON,HF,100,100,0,1
BOC120,HF,100,100,0,1
BRAH,BRA,100,100,0,1
NINO,HF,100,100,0,1
ANDY,HF,100,100,0,1
MYSTERLOOG,HF,100,100,0,1
CHALESE,HF,100,100,0,1
DOOK,HF,100,100,0,1
006HO00996,HF,100,100,0,1
06HO00957,HF,100,100,0,1
06HO01043,HF,100,100,0,1
071HO01223,HF,100,100,0,1
076HO00158,HF,100,100,0,1
076HO00453,HF,100,100,0,1
076HO00515,HF,100,100,0,1
076HO00535,HF,100,100,0,1
076JE00118,JER,100,100,0,1
11HO06992,HF,100,100,0,1
11HO08432,HF,100,100,0,1
11HO08538,HF,100,100,0,1
11HO7119,HF,100,100,0,1
11HO7477,HF,100,100,0,1
12FFW98,HF,100,100,0,1
1404267,HF,100,100,0,1
14BS00256,BS,100,100,0,1
14BS00277,BS,100,100,0,1
14BS00309,BS,100,100,0,1
14HO02586,HF,100,100,0,1
14HO03576,HF,100,100,0,1
14HO03751,HF,100,100,0,1
14HO03831,HF,100,100,0,1
14HO04035,HF,100,100,0,1
14HO05145,HF,100,100,0,1
14HO05147,HF,100,100,0,1
14JE00426,JER,100,100,0,1
14JE00430,JER,100,100,0,1
151BS00013,BS,100,100,0,1
151BS00171,BS,100,100,0,1
151BS00210,BS,100,100,0,1
151BS00213,BS,100,100,0,1
151HO00242,HF,100,100,0,1
151HO00270,HF,100,100,0,1
151HO00334,HF,100,100,0,1
151HO00411,HF,100,100,0,1
151HO00418,HF,100,100,0,1
151HO00420,HF,100,100,0,1
151HO00421,HF,100,100,0,1
151HO00458,HF,100,100,0,1
151HO0358,HF,100,100,0,1
151HO05646,RD,100,100,0,1
151HO05650,RD,100,100,0,1
151HO05788,HF,100,100,0,1
151HO5608,RD,100,100,0,1
151HO5709,RD,100,100,0,1
151JE00005,JER,100,100,0,1
1BS00553,BS,100,100,0,1
1HO6960,HF,100,100,0,1
1JE00522,JER,100,100,0,1
1JE00552,JER,100,100,0,1
1JE00604,JER,100,100,0,1
1JE0604,JER,100,100,0,1
200JE0310,JER,100,100,0,1
204HO02087,HF,100,100,0,1
204HO0503,HF,100,100,0,1
249SR1433,SRB,100,100,0,1
249SR1678,SRB,100,100,0,1
305532,JER,100,100,0,1
36HO00197,HF,100,100,0,1
73HO1523,HF,100,100,0,1
76AY0731,ASH,100,100,0,1
76HO00458,HF,100,100,0,1
76HO00531,HF,100,100,0,1
76HO0330,HF,100,100,0,1
7BS00758,BS,100,100,0,1
7HO04637,HF,100,100,0,1
7HO06349,HF,100,100,0,1
7HO06753,HF,100,100,0,1
7HO07145,HF,100,100,0,1
7HO07218,HF,100,100,0,1
7HO07602,HF,100,100,0,1
7HO07870,HF,100,100,0,1
7HO07982,HF,100,100,0,1
7HO08170,HF,100,100,0,1
7HO08306,HF,100,100,0,1
7HO08309,HF,100,100,0,1
7HO08576,HF,100,100,0,1
7HO09197,HF,100,100,0,1
7JE00845,JER,100,100,0,1
9HO02831,HF,100,100,0,1
A.MATT,HF,100,100,0,1
AB121/45,AB,100,100,0,1
AGGIE,HF,100,100,0,1
ALONZO,HF,100,100,0,1
ARIAT,HF,100,100,0,1
ARLANDA,HF,100,100,0,1
BACKSTAR,HF,100,100,0,1
BAYUTLLE,HF,100,100,0,1
BELLTOWER,HF,100,100,0,1
BERZIN,HF,100,100,0,1
BIRD,HF,100,100,0,1
BOOM,HF,100,100,0,1
BRAHMAN,HF,100,100,0,1
BROWNSWITS,HF,100,100,0,1
BUCKROO,HF,100,100,0,1
BUTTON,HF,100,100,0,1
CALLO,HF,100,100,0,1
CELLO,HF,100,100,0,1
CIFIZON,HF,100,100,0,1
CITIZEN,HF,100,100,0,1
COLIN,HF,100,100,0,1
CONSTAR,HF,100,100,0,1
CONSULTANT,HF,100,100,0,1
CP,HF,100,100,0,1
CP.PAK,HF,100,100,0,1
DAI HATR,HF,100,100,0,1
DAUNLESS,HF,100,100,0,1
DEFTINY,HF,100,100,0,1
DELHOPE,HF,100,100,0,1
DELIN,HF,100,100,0,1
DELLOWER,HF,100,100,0,1
DIMOND RING,HF,100,100,0,1
DRAGON,HF,100,100,0,1
DUMAVEX,HF,100,100,0,1
DUTER,HF,100,100,0,1
EHAN,HF,100,100,0,1
ELIAN,HF,100,100,0,1
ELLAN,HF,100,100,0,1
ELTAN,HF,100,100,0,1
ELUCRSASA,HF,100,100,0,1
EMORI,HF,100,100,0,1
EPDIE,HF,100,100,0,1
EVICKON,HF,100,100,0,1
EVIS,HF,100,100,0,1
FARION,HF,100,100,0,1
FEDERER,HF,100,100,0,1
G.STAR,HF,100,100,0,1
GAIN,HF,100,100,0,1
GALLERY,HF,100,100,0,1
GANADOL,HF,100,100,0,1
GICN,HF,100,100,0,1
GOLD-MINE,HF,100,100,0,1
GOMOTO,HF,100,100,0,1
GRANADA,HF,100,100,0,1
H.LINE,HF,100,100,0,1
HERBY,SW,100,100,0,1
HONOUR,HF,100,100,0,1
HOTKAT,HF,100,100,0,1
HULAN,HF,100,100,0,1
INCREDIBLE,HF,100,100,0,1
JACOB,SW,100,100,0,1
JANTER,HF,100,100,0,1
JAREK,HF,100,100,0,1
JECKPOT,HF,100,100,0,1
JINGLES,HF,100,100,0,1
JULER,HF,100,100,0,1
JULIO,HF,100,100,0,1
JUNIOV,HF,100,100,0,1
JUNZER,HF,100,100,0,1
JUSMAN,HF,100,100,0,1
JUTMAN,HF,100,100,0,1
K.LEN,HF,100,100,0,1
KARAGATEEN,HF,100,100,0,1
KOBORD,HF,100,100,0,1
KUTLER,HF,100,100,0,1
LEENO,HF,100,100,0,1
LILYTTILL,HF,100,100,0,1
LOADFAGO,HF,100,100,0,1
MAGAMA,HF,100,100,0,1
MAILIFF,HF,100,100,0,1
MARONESS,HF,100,100,0,1
MAROW PIPPEN,HF,100,100,0,1
MATIN,HF,100,100,0,1
MATRIX,HF,100,100,0,1
MATRO,HF,100,100,0,1
MAYOR,HF,100,100,0,1
MCLADY,HF,100,100,0,1
MEDIATOR,HF,100,100,0,1
MONEY,HF,100,100,0,1
MONTY,HF,100,100,0,1
MOPOWE,HF,100,100,0,1
MVDAR,HF,100,100,0,1
NEWTON,HF,100,100,0,1
NOVITA,HF,100,100,0,1
OMECA,HF,100,100,0,1
ORBIT,HF,100,100,0,1
ORORARYD,HF,100,100,0,1
PANASONIC,HF,100,100,0,1
PANASONIC  DELHOPE,HF,100,100,0,1
PANOY,HF,100,100,0,1
PAYER,HF,100,100,0,1
PEELESS,HF,100,100,0,1
PETERSLUND,HF,100,100,0,1
PHYHM,HF,100,100,0,1
PORADOX RED,HF,100,100,0,1
POVERSTROE,HF,100,100,0,1
PRETYTIER,HF,100,100,0,1
PROGRAM,HF,100,100,0,1
PUKE,HF,100,100,0,1
RED WOAD,HF,100,100,0,1
REDRIDER,HF,100,100,0,1
RHYTHM,HF,100,100,0,1
ROCIVAT,HF,100,100,0,1
ROLEX,HF,100,100,0,1
ROMROB,HF,100,100,0,1
ROMROD,HF,100,100,0,1
RONTE,HF,100,100,0,1
SHERIFF,HF,100,100,0,1
SHOCK,HF,100,100,0,1
SIP RED,HF,100,100,0,1
SPY,HF,100,100,0,1
SRB86097,SRB,100,100,0,1
STARLOGIC,HF,100,100,0,1
SUPPERMAN,HF,100,100,0,1
SW910/45,SW,100,100,0,1
TAMPSON,HF,100,100,0,1
TERBO,HF,100,100,0,1
TH089,HF,100,100,0,1
TH178,HF,100,100,0,1
TH187,HF,100,100,0,1
TH197,HF,100,100,0,1
TH461,HF,100,100,0,1
THUMBPRID BOVA MARIC,HF,100,100,0,1
TIGGER,HF,100,100,0,1
TIOE,HF,100,100,0,1
TO844/42,HF,100,100,0,1
TODDY,HF,100,100,0,1
TOPANE,HF,100,100,0,1
TOTO,HF,100,100,0,1
TURBO,HF,100,100,0,1
VALENTINE,HF,100,100,0,1
VALRINT,HF,100,100,0,1
VERSION,HF,100,100,0,1
VERTION,HF,100,100,0,1
VICTOR RED,HF,100,100,0,1
WEESPER,HF,100,100,0,1
WELL,HF,100,100,0,1
WINNER,HF,100,100,0,1
ชาติน,HF,100,100,0,1
ซีต้า,HF,100,100,0,1
ตี๋ใหญ่,HF,100,100,0,1
นีโน่,HF,88,87,1,2
นีโน่,BI,12,12,1,2
ล้าน,HF,88,87,1,2
ล้าน,BI,12,12,1,2
อริส,HF,100,100,0,1
เศรษฐี,HF,88,87,1,2
เศรษฐี,BRA,12,12,1,2
แพงชิพ,HF,100,100,0,1
แว่น,HF,88,87,1,2
แว่น,BI,12,12,1,2
โปสเตอร์,HF,100,100,0,1
โอโม,HF,88,87,1,2
โอโม,BI,12,12,1,2
POWERSTROKE,HF,100,100,0,1
MAHATT0N,HF,100,100,0,1
87.5HF12.5SW,HF,88,87,1,2
87.5HF12.5SW,SW,12,12,1,2
140HO00353,HF,100,100,0,1
MADAR,HF,100,100,0,1
76HO00404,HF,100,100,0,1
6HO00683,HF,100,100,0,1
THAILAND,HF,100,100,0,1
BUCKAROO,HF,100,100,0,1
HELLES,HF,100,100,0,1
ION,HF,100,100,0,1
TEDERER,HF,100,100,0,1
ICICAL,HF,100,100,0,1
LOCAS,HF,100,100,0,1
KNITE,HF,100,100,0,1
OEINESS,HF,100,100,0,1
MARTANG,HF,100,100,0,1
CIFEZEN,HF,100,100,0,1
ROBEN,HF,100,100,0,1
FILM,HF,100,100,0,1
EPIPSIS,HF,100,100,0,1
HEADLINE,HF,100,100,0,1
MOZZIM,HF,100,100,0,1
OEUIS,HF,100,100,0,1
HAMONEY,HF,100,100,0,1
SUMMER,HF,100,100,0,1
ROTEX,HF,100,100,0,1
06HO00774,RD,100,100,0,1
200HO01923,HF,100,100,0,1
3-1083,HF,100,100,0,1
4-9111,HF,100,100,0,1
5-690,HF,100,100,0,1
6HO00627,RD,100,100,0,1
76HO00453,HF,100,100,0,1
MR.ISAG A.D. RANCH,HF,88,87,1,2
MR.ISAG A.D. RANCH,SW,12,12,1,2
MR.KENWOOD A.D. RANCH,HF,88,87,1,2
MR.KENWOOD A.D. RANCH,SW,12,12,1,2
KUNLOCK,HF,100,100,0,1
GREYEVE,HF,100,100,0,1
LABOM,HF,100,100,0,1
FOOR-STAR,HF,100,100,0,1
PONO,HF,100,100,0,1
HOLK RED,HF,100,100,0,1
FREB,HF,100,100,0,1
DO7,HF,100,100,0,1
PAISLY,HF,100,100,0,1
ARDENT,HF,100,100,0,1
GRAWAD,HF,100,100,0,1
GLIUNESS,HF,100,100,0,1
JACKY,HF,100,100,0,1
PRACON,HF,100,100,0,1
ATLANTA,HF,100,100,0,1
MONDRING,HF,100,100,0,1
GLUINESS,HF,100,100,0,1
GUINNER,HF,100,100,0,1
ERICSON,HF,100,100,0,1
36HO00290,HF,100,100,0,1
103500,HF,100,100,0,1
076MS0436,MS,100,100,0,1
SRB93666,SRB,100,100,0,1
BALL,HF,100,100,0,1
DANCON,HF,100,100,0,1
DOLENO,HF,100,100,0,1
7HO07566,HF,100,100,0,1
76HO00485,HF,100,100,0,1
151HO00416,HF,100,100,0,1
44HO00192,HF,100,100,0,1
1HO08910,HF,100,100,0,1
1HO08828,HF,100,100,0,1
6HO00832,HF,100,100,0,1
29JE03510,JER,100,100,0,1
151BS00182,BS,100,100,0,1
200HO02147,HF,100,100,0,1
200HO03463,HF,100,100,0,1
151BS00178,BS,100,100,0,1
151HO00427,HF,100,100,0,1
6HO00922,HF,100,100,0,1
1HO07810,HF,100,100,0,1
151HO00412,HF,100,100,0,1
7HO09171,HF,100,100,0,1
7HO08236,HF,100,100,0,1
7HO08245,HF,100,100,0,1
7HO09325,HF,100,100,0,1
7HO09409,HF,100,100,0,1
7HO09484,HF,100,100,0,1
14HO05434,HF,100,100,0,1
14HO05025,HF,100,100,0,1
7HO07763,HF,100,100,0,1
14HO06090,HF,100,100,0,1
14JE00406,JER,100,100,0,1
7JE00780,JER,100,100,0,1
1HO08749,HF,100,100,0,1
C.5101,HF,75,75,0,1
C.5101,BRA,25,25,0,1
0HO37715,HF,100,100,0,1
LABOMBA,HF,100,100,0,1
DOOY,HF,100,100,0,1
EXLUSIER,HF,100,100,0,1
ELUCIER,HF,100,100,0,1
BRUKER,HF,100,100,0,1
WILLY,HF,100,100,0,1
LIHM,HF,100,100,0,1
TIMOTHY,HF,100,100,0,1
DEXANDAM,HF,100,100,0,1
CDFLAY,HF,100,100,0,1
SHUTTER,HF,100,100,0,1
HULKREED,HF,100,100,0,1
BRIGHT,HF,100,100,0,1
TEMPOVED,HF,100,100,0,1
KABOOL,HF,100,100,0,1
TULTO,HF,100,100,0,1
76HO00661,HF,100,100,0,1
MEDIATON,HF,100,100,0,1
PORK,HF,100,100,0,1
CRYSTAL,HF,100,100,0,1
SADDUM,HF,75,75,0,1
SADDUM,SW,25,25,0,1
DOLLAR,HF,100,100,0,1
076HO00439,HF,100,100,0,1
DAYTODA,HF,100,100,0,1
NALSACE,HF,100,100,0,1
ARANTI,HF,100,100,0,1
CILUCAS,HF,100,100,0,1
CONBEST,HF,100,100,0,1
LINCON,HF,100,100,0,1
NELSACE,HF,100,100,0,1
H5101,HF,100,100,0,1
SAILOR,HF,100,100,0,1
HIGHER,HF,100,100,0,1
TEMPO,HF,100,100,0,1
HONDER-P,HF,100,100,0,1
204HO2049,HF,100,100,0,1
6HO0958,HF,100,100,0,1
CONYAK,HF,100,100,0,1
LUMANIC,HF,100,100,0,1
76HO0472,HF,100,100,0,1
CANTON,HF,100,100,0,1
250HO0951,HF,100,100,0,1
MAGMA,HF,100,100,0,1
LAGAL,HF,100,100,0,1
1HO9248,HF,100,100,0,1
C5012,HF,99,99,3,128
C5012,RS,1,0,25,32
C5012,NA,0,0,25,128
H5102,HF,100,100,0,1
H5103,HF,100,100,0,1
H5104,HF,100,100,0,1
SRB83882,SRB,100,100,0,1
SRB91433,SRB,100,100,0,1
C4013,HF,88,87,1,2
C4013,RD,6,6,1,4
C4013,RS,3,3,1,8
C4013,NA,3,3,1,8
MIRA-R,HF,100,100,0,1
BENKING,HF,100,100,0,1
K76,BS,100,100,0,1
250HO0973,HF,100,100,0,1
XY87.5,HF,88,87,1,2
XY87.5,BI,12,12,1,2
151HO0066,HF,100,100,0,1
93.75HF6.25BI,HF,94,93,3,4
93.75HF6.25BI,BI,6,6,1,4
GIGMAN,HF,100,100,0,1
GOOD,HF,100,100,0,1
RORUST,HF,100,100,0,1
96TH341,HF,97,96,7,8
96TH341,BI,3,3,1,8
89TH353,HF,90,89,5,8
89TH353,BI,10,10,3,8
RACQUAIO,HF,100,100,0,1
6HO01070,HF,100,100,0,1
76HO00683,HF,100,100,0,1
76HO00260,HF,100,100,0,1
PINPONG,HF,100,100,0,1
151HO5699,HF,100,100,0,1
S.SAC,HF,100,100,0,1
250HO00969,HF,100,100,0,1
ไพลิน,HF,100,100,0,1
250HO00959,HF,100,100,0,1
SUNDAY,HF,100,100,0,1
ZANTWAN,HF,100,100,0,1
6HO01048,HF,100,100,0,1
MESSRED,HF,100,100,0,1
MALIK,HF,100,100,0,1
PGSOYHE,HF,100,100,0,1
แมนจู,HF,100,100,0,1
624HO00981,HF,100,100,0,1
624HO02198,HF,100,100,0,1
91HO04629,HF,100,100,0,1
6HO00984,HF,100,100,0,1
250HO01072,HF,100,100,0,1
44HO00257,HF,100,100,0,1
AENILLER,HF,100,100,0,1
FINIGA,HF,100,100,0,1
JUROR FORD,HF,100,100,0,1
FACEBOOK,HF,100,100,0,1
044HO00308,HF,100,100,0,1
151HO00170,HF,100,100,0,1
344956122,HF,100,100,0,1
76HO09081,HF,100,100,0,1
KAKA,CHA,100,100,0,1
DINAMIC,HF,100,100,0,1
P5761,HF,100,100,0,1
MU,HF,100,100,0,1
7HO08738,HF,100,100,0,1
MOSCOW,HF,100,100,0,1
250HO00924,HF,100,100,0,1
50HF50BRA,HF,50,50,0,1
50HF50BRA,BRA,50,50,0,1
A.M.R.,HF,100,100,0,1
36HO00303,HF,100,100,0,1
151HO00403,HF,100,100,0,1
203HO01227,HF,100,100,0,1
PALICK,HF,100,100,0,1
6HO00954,HF,100,100,0,1
140HO00270,HF,100,100,0,1
151HO00020,HF,100,100,0,1
EVITER,HF,100,100,0,1
29HO10124,HF,100,100,0,1
76HO0253,HF,100,100,0,1
ICECE,HF,100,100,0,1
PORSCHE,HF,100,100,0,1
6HO00610,HF,100,100,0,1
76HO00173,HF,100,100,0,1
90TH343,HF,91,90,5,8
90TH343,BI,9,9,3,8
SERPRISE,HF,100,100,0,1
76HO00084,HF,100,100,0,1
75HO00411,HF,100,100,0,1
6HO00776,HF,100,100,0,1
0HO91957,HF,100,100,0,1
IMPORT,HF,100,100,0,1
151HO00181,HF,100,100,0,1
BI100,HF,100,100,0,1
75TH5101,HF,100,100,0,1
6HO00956,HF,100,100,0,1
BUPPAC,HF,100,100,0,1
44HO00348,HF,100,100,0,1
BENESTAR,HF,100,100,0,1
44HO00256,HF,100,100,0,1
MISI RED,HF,100,100,0,1
MECHANI,HF,100,100,0,1
76HO00457,HF,100,100,0,1
151HO00402,HF,100,100,0,1
44HO00189,HF,100,100,0,1
OXFAN,HF,100,100,0,1
6HO00628,HF,100,100,0,1
AN10051,HF,100,100,0,1
140HO00269,HF,100,100,0,1
44HO00295,HF,100,100,0,1
6HO00762,HF,100,100,0,1
PRIBER,HF,100,100,0,1
250HO00927,HF,100,100,0,1
151HO00172,HF,100,100,0,1
BAILIE,HF,100,100,0,1
GOBETEEN,HF,100,100,0,1
KERY,HF,100,100,0,1
LEOPARD,HF,100,100,0,1
6HO01168,HF,100,100,0,1
513715299,HF,100,100,0,1
624HO08744,HF,100,100,0,1
44HO00128,HF,100,100,0,1
76HO00621,HF,100,100,0,1
151HO05688,HF,100,100,0,1
6HO00108,HF,100,100,0,1
151HO00298,HF,100,100,0,1
76HO00154,HF,100,100,0,1
151HO00130,HF,100,100,0,1
11HO04662,HF,100,100,0,1
6HO01033,HF,100,100,0,1
204HO01001,HF,100,100,0,1
250HO00934,HF,100,100,0,1
76HO00277,HF,100,100,0,1
76HO00110,HF,100,100,0,1
MANCHU,HF,100,100,0,1
EXKO,HF,100,100,0,1
MIRETO,HF,100,100,0,1
TOP BIC,HF,100,100,0,1
76HO00030,HF,100,100,0,1
204HO02047,HF,100,100,0,1
076HO09076,HF,100,100,0,1
036HO00017,HF,100,100,0,1
006HO01077,HF,100,100,0,1
250HO01105,HF,100,100,0,1
76HO00261,HF,100,100,0,1
HF62.25,HF,63,62,1,2
HF62.25,NILL,38,37,1,2
3-882,SRB,100,100,0,1
SATURN-ET,HF,100,100,0,1
JAK,HF,100,100,0,1
151HO05699,HF,100,100,0,1
1HO09160,HF,100,100,0,1
1HO8407,HF,100,100,0,1
1HO9105,HF,100,100,0,1
200HO5807,HF,100,100,0,1
151HO0457,HF,100,100,0,1
151HO0544,HF,100,100,0,1
151HO0123,HF,100,100,0,1
12FFX78,HF,100,100,0,1
5420,HF,94,93,3,4
5420,SW,3,3,1,8
5420,NA,3,3,1,8
14HO4452,HF,100,100,0,1
151HO0454,HF,100,100,0,1
200HO5615,HF,100,100,0,1
9111,HF,88,88,9,32
9111,RD,8,7,13,16
9111,RS,2,2,11,32
9111,NA,2,1,9,16
HO0252AD,HF,100,100,0,1
HO0149AD,HF,100,100,0,1
582-04,HF,100,100,0,1
355-05,HF,94,93,3,4
355-05,SH,6,6,1,4
187-06,HF,94,93,3,4
187-06,SH,6,6,1,4
133-07,HF,88,87,1,2
133-07,SH,12,12,1,2
221-07,JER,50,50,0,1
221-07,HF,50,50,0,1
231-07,JER,50,50,0,1
231-07,HF,50,50,0,1
151HO00454,HF,100,100,0,1
151HO00419,HF,100,100,0,1
7HO09784,HF,100,100,0,1
29HO11111,HF,100,100,0,1
200HO05615,HF,100,100,0,1
90TH342-ET,HF,91,90,5,8
90TH342-ET,BI,9,9,3,8
90TH343-ET,HF,91,90,5,8
90TH343-ET,BI,9,9,3,8
84TH344,HF,84,84,3,8
84TH344,BI,16,15,5,8
93TH345,HF,94,93,3,4
93TH345,BI,6,6,1,4
93TH346,HF,93,92,31,32
93TH346,BI,7,7,1,32
93TH347,HF,94,93,3,4
93TH347,BI,6,6,1,4
96TH348,HF,97,96,7,8
96TH348,BI,3,3,1,8
96TH349,HF,97,96,7,8
96TH349,BI,3,3,1,8
92TH350,HF,94,93,3,4
92TH350,BI,6,6,1,4
89TH351,HF,89,89,1,16
89TH351,BI,11,10,15,16
87TH352-ET,HF,88,87,1,2
87TH352-ET,BI,12,12,1,2
TH354 ANDY,HF,86,85,15,16
TH354 ANDY,BI,14,14,1,16
TH355 ALAMO,HF,84,84,3,8
TH355 ALAMO,BI,16,15,5,8
TH356 ALEX,HF,88,87,1,2
TH356 ALEX,BI,12,12,1,2
TH357 ALFA,HF,94,93,3,4
TH357 ALFA,BI,6,6,1,4
TH358 ANTONY,HF,91,90,5,8
TH358 ANTONY,BI,9,9,3,8
TH359 ATOM-ET,HF,91,90,5,8
TH359 ATOM-ET,BI,9,9,3,8
TH360 ADAM,HF,91,91,13,32
TH360 ADAM,BI,9,8,19,32
TH361 ARM,HF,95,95,5,16
TH361 ARM,BI,5,4,11,16
TH362 AXE,HF,97,96,7,8
TH362 AXE,BI,3,3,1,8
TH363 BANK,HF,81,81,1,4
TH363 BANK,BI,19,18,3,4
TH364 BIG,HF,86,85,47,50
TH364 BIG,BI,12,12,1,2
TH364 BIG,NA,2,1,14,25
TH365 BOSS,HF,91,90,5,8
TH365 BOSS,BI,9,9,3,8
TH366 BELL,HF,93,93,0,1
TH366 BELL,BI,7,7,0,1
87TH338,HF,88,87,1,2
87TH338,BI,12,12,1,2
14HO5010,HF,100,100,0,1
12FFV01,HF,100,100,0,1
200BS00102,BS,100,100,0,1
151HO05692,HF,100,100,0,1
29HO9155,HF,100,100,0,1
PEAK,HF,100,100,0,1
76HO00171,HF,100,100,0,1
12FFW95,HF,100,100,0,1
7HO08884,HF,100,100,0,1
7HO09964,HF,100,100,0,1
7HO08914,HF,100,100,0,1
151HO00445,HF,100,100,0,1
200HO04484,HF,100,100,0,1
151HO5630,HF,100,100,0,1
151HO00410,HF,100,100,0,1
1HO9123,HF,100,100,0,1
1HO06833,HF,100,100,0,1
1HO06845,HF,100,100,0,1
1HO07169,HF,100,100,0,1
1HO08777,HF,100,100,0,1
BLACKHAWK,HF,100,100,0,1
EVEREST,HF,100,100,0,1
T.SOLID,JER,100,100,0,1
SNIPER,HF,100,100,0,1
PRIMER,HF,100,100,0,1
C9202,HF,56,56,1,4
C9202,BS,38,37,1,2
C9202,BRA,6,6,1,4
C5108,HF,91,90,5,8
C5108,RD,6,6,1,4
C5108,NA,2,1,9,16
C5108,BS,1,0,25,32
C5108,RS,1,0,25,32
C5110,HF,97,96,7,8
C5110,BRA,2,1,9,16
C5110,NA,2,1,9,16
C5201,HF,97,96,7,8
C5201,SW,2,1,9,16
C5201,RS,1,1,11,64
C5201,BS,0,0,25,128
C5201,ZE,0,0,25,256
C5201,NA,0,0,25,256
C5202,HF,75,75,0,1
C5202,SW,25,25,0,1
C5203,HF,98,98,7,16
C5203,RD,1,0,25,32
C5203,NA,1,0,25,32
C5204,HF,95,95,5,16
C5204,RD,3,2,119,128
C5204,RS,1,1,11,64
C5204,ZE,1,0,75,128
203JE600,JER,100,100,0,1
7BS00813,BS,100,100,0,1
7HO07858,HF,100,100,0,1
151HO05716,HF,100,100,0,1
151BS00188,BS,100,100,0,1
151BS00186,BS,100,100,0,1
196BS07167,BS,100,100,0,1
6HO00498,HF,100,100,0,1
76HO00082,HF,100,100,0,1
36HO00017,HF,100,100,0,1
151HO00547,HF,100,100,0,1
151HO00461,HF,100,100,0,1
151HO00438,HF,100,100,0,1
151HO00443,HF,100,100,0,1
DECEMBER,HF,100,100,0,1
151HO0130,HF,100,100,0,1
14HO04148,HF,100,100,0,1
151HO05587,HF,100,100,0,1
301561,JER,100,100,0,1
200HO05938,HF,100,100,0,1
200HO00466,HF,100,100,0,1
NZMI267,HF,100,100,0,1
NZMI183,HF,100,100,0,1
NZMI210,HF,100,100,0,1
NZMI223,HF,100,100,0,1
14HO04487,HF,100,100,0,1
76HO00472,HF,100,100,0,1
44HO00343,HF,100,100,0,1
14HO05260,HF,100,100,0,1
1HO08220,HF,100,100,0,1
NZMI215,HF,100,100,0,1
151HO05729,HF,100,100,0,1
14HO05978,HF,100,100,0,1
14HO05394,HF,100,100,0,1
14HO04635,HF,100,100,0,1
203HO00979,HF,100,100,0,1
151HO05720,HF,100,100,0,1
NZMI189,HF,100,100,0,1
NZMI178,HF,100,100,0,1
NZMI196,HF,100,100,0,1
NZMI116,JER,100,100,0,1
151HO00485,HF,100,100,0,1
151HO05754,HF,100,100,0,1
203JE00599,JER,100,100,0,1
1HO02800,HF,100,100,0,1
MR.INDIA,HF,94,93,3,4
MR.INDIA,SW,6,6,1,4
MR.SEVEN,HF,98,98,7,16
MR.SEVEN,SW,2,1,9,16
MR.FINO,HF,98,98,7,16
MR.FINO,SW,2,1,9,16
250HO00966,HF,100,100,0,1
6HO01063,HF,100,100,0,1
151HO00340,HF,100,100,0,1
76HO00657,HF,100,100,0,1
76HO00046,HF,100,100,0,1
151HO00006,HF,100,100,0,1
JAMESBON,HF,100,100,0,1
PRO,HF,100,100,0,1
STRONGHOLD,HF,100,100,0,1
76HO00630,HF,100,100,0,1
29HO11880,HF,100,100,0,1
29HO13224,HF,100,100,0,1
MORELAND,HF,100,100,0,1
529HO11630,HF,100,100,0,1
29HO13916,HF,100,100,0,1
29HO13712,HF,100,100,0,1
29HO11753,HF,100,100,0,1
006HO00643,HF,100,100,0,1
69TH926,HF,100,100,0,1
9HO2684,HF,100,100,0,1
250HO00997,HF,100,100,0,1
6HO01170,HF,100,100,0,1
PLOYDANG,HF,100,100,0,1
44HO00224,HF,100,100,0,1
044HO00321,HF,100,100,0,1
076HO00538,HF,100,100,0,1
PERCINAL,HF,100,100,0,1
C5311,HF,99,99,7,32
C5311,SW,1,0,25,32
C5312,HF,88,87,1,2
C5312,SW,12,12,1,2
C5301,HF,97,97,59,128
C5301,RD,1,1,9,32
C5301,RS,1,0,25,32
C5301,BI,0,0,9,32
C5301,BS,0,0,25,256
C5301,NA,0,0,25,256
C5401,HF,99,99,7,32
C5401,RS,0,0,25,64
C5401,SW,0,0,25,128
C5401,NA,0,0,25,128
C5314,HF,98,97,109,128
C5314,RS,2,1,9,16
C5314,RD,0,0,25,64
C5314,NA,0,0,25,128
076HO00322,HF,100,100,0,1
